pattern	constr_id	form	correct_number	cls_token_num	attr	len2_nsubj	len_prefix	len_context	que_id	freq	rel_nsubj_inversed	sent	pos
subj_rel_aux	337	fut	sing	plur	False	1	7	6	4	65713	False	Le coup d' œil qu' ils échangèrent fut assez significatif pour que Rastignac ne doutât pas d' être pour elle l' objet de ces confus désirs qui atteignent toutes les jeunes filles et qu' elles rattachent au premier être séduisant . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADJ ADP SCONJ PROPN ADV VERB ADV ADP AUX ADP PRON DET NOUN ADP DET ADJ NOUN PRON VERB ADJ DET ADJ NOUN CCONJ PRON PRON VERB ADP ADJ NOUN ADJ PUNCT
subj_rel_aux	338	fut	sing	sing	False	1	7	6	4	65713	False	Le cri d' abomination que je poussai fut tel qu' il me réveilla . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX ADJ SCONJ PRON PRON VERB PUNCT
subj_rel_verb	339	est	sing	sing	none	2	8	6	5	884505	False	Le dernier mot d' Abélard qu' on entend est : _ Je ne sais _ . <eos>	DET ADJ NOUN ADP PROPN PRON PRON VERB VERB PUNCT PUNCT PRON ADV VERB PUNCT PUNCT
subj_rel_verb	340	donnera	sing	sing	True	2	8	6	5	707	False	Le deuxième carillon de vers que j' enferme donnera sans doute une haute idée des vertus prolifiques de ma muse ; mais il y a plusieurs années que je les ai composés , et c' est par hasard que je les ai retrouvés mardi , au milieu de vieux papiers . <eos>	DET ADJ NOUN ADP NOUN PRON PRON VERB VERB ADP NOUN DET ADJ NOUN DET NOUN ADJ ADP DET NOUN PUNCT CCONJ PRON PRON VERB DET NOUN SCONJ PRON PRON AUX VERB PUNCT CCONJ PRON AUX ADP NOUN SCONJ PRON PRON AUX VERB NOUN PUNCT ADP NOUN ADP ADJ NOUN PUNCT
subj_rel_verb	341	perd	sing	sing	False	1	7	6	4	4550	False	Le duc de Bouillon que je croyais perd tout à fait dans mon esprit par ce trait ; je l' ai suivi des yeux , et , je te le demande , a-t-il fait un pas digne d' un véritable homme d' Etat ? <eos>	DET NOUN ADP PROPN PRON PRON VERB VERB ADV ADP NOUN ADP DET NOUN ADP DET NOUN PUNCT PRON PRON AUX VERB DET NOUN PUNCT CCONJ PUNCT PRON PRON PRON VERB PUNCT PRON VERB DET NOUN ADJ ADP DET ADJ NOUN ADP NOUN PUNCT
subj_rel_verb	342	soutenaient	plur	sing	False	31	37	6	34	116	False	Le duc de Bourgogne ne voyait pas seulement à Paris et à Gand sa domination ébranlée par des mouvements qui rappelaient les complots des Gérard Denys et des Legoix : les hommes d' armes qu' il opposait soutenaient pas mieux sur cette vaste ligne de frontières , qui se prolongeait des rivages de l' Océan jusqu' au pied des Alpes , et chaque jour il recevait la nouvelle de quelque revers . <eos>	DET NOUN ADP PROPN ADV VERB ADV ADV ADP PROPN CCONJ ADP PROPN DET NOUN VERB ADP DET NOUN PRON VERB DET NOUN DET PROPN PROPN CCONJ DET PROPN PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB ADV ADV ADP DET ADJ NOUN ADP NOUN PUNCT PRON PRON VERB DET NOUN ADP DET PROPN ADP ADP NOUN DET PROPN PUNCT CCONJ DET NOUN PRON VERB DET NOUN ADP DET NOUN PUNCT
subj_rel_verb	343	a	sing	sing	False	1	7	6	4	355555	False	Le duc de Fleury que j' aime a le malheur d' être dominé par la plus cruelle de toutes les passions , celle du jeu . <eos>	DET NOUN ADP PROPN PRON PRON VERB VERB DET NOUN ADP AUX VERB ADP DET ADV ADJ ADP ADJ DET NOUN PUNCT PRON NOUN NOUN PUNCT
subj_rel_verb	344	revint	sing	sing	False	1	7	6	4	694	False	Le duc de L qu' on fixait revint à parler de Faverange , et s' engoua de tout ce qu' il voyait , de l' aspect du château par le clair de lune , de l' escalier gothique , surtout de la salle où nous étions . <eos>	DET NOUN ADP PROPN PRON PRON VERB VERB ADP VERB ADP PROPN PUNCT CCONJ PRON VERB ADP DET PRON PRON PRON VERB PUNCT ADP DET NOUN NOUN NOUN ADP DET NOUN ADP NOUN PUNCT ADP DET NOUN ADJ PUNCT ADV ADP DET NOUN ADV PRON VERB PUNCT
subj_rel_verb	345	rendra	sing	sing	False	1	7	6	4	290	False	Le duc de Vicence qu' elle nomme rendra aussitôt que V. Exc . <eos>	DET NOUN ADP PROPN PRON PRON VERB VERB ADV SCONJ PROPN PROPN PUNCT
subj_rel_aux	346	est	sing	plur	False	1	7	6	4	884505	False	Le délai de protection qu' ils accordent est ici de dix ans , là de vingt ans , plus loin de cinquante ans ; ils vont même jusqu' à quatrevingts ans . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADP NUM NOUN PUNCT ADV ADP NUM NOUN PUNCT ADV ADV ADP NUM NOUN PUNCT PRON VERB ADV ADP ADP NUM NOUN PUNCT
subj_rel_aux	347	est	sing	sing	True	1	7	6	4	884505	False	Le déplacement d' idées que je note est un phénomène politique dont jusqu' à ce jour la Russie seule m' a fourni l' exemple . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX DET NOUN ADJ PRON ADP ADP DET NOUN DET PROPN ADJ PRON AUX VERB DET NOUN PUNCT
subj_rel_verb	348	venait	sing	sing	False	35	41	6	38	1543	False	Le désir d' obliger le marquis , lui fit attacher beaucoup d' importance à une chose qui n' en avait pas par elle-même ; elle s' applaudissait en outre de pouvoir lui prouver que l' espèce d' éloignement qu' elle avait venait pas de son peu de moyen d' y plaire . <eos>	DET NOUN ADP VERB DET NOUN PUNCT PRON AUX VERB ADV ADP NOUN ADP DET NOUN PRON ADV PRON VERB ADV ADP PRON PUNCT PRON PRON VERB ADP ADV ADP VERB PRON VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADV ADP DET ADV ADP NOUN ADP PRON VERB PUNCT
subj_rel_aux	349	est	sing	sing	False	1	7	6	4	884505	False	Le dîner d' adieu qu' il offrit est inscrit dans les fastes du café Anglais . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX VERB ADP DET NOUN DET NOUN ADJ PUNCT
subj_rel_verb	350	remontait	sing	sing	False	1	7	6	4	111	False	Le fond de religion qu' elle tenait remontait à sa tête de jeune femme écervelée , et se traduisait par de petites pratiques qui l' amusaient , comme si elle se fût souvenue des jeux de son enfance . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB ADP DET NOUN ADP ADJ NOUN ADJ PUNCT CCONJ PRON VERB ADP DET ADJ NOUN PRON PRON VERB PUNCT SCONJ SCONJ PRON PRON AUX VERB DET NOUN ADP DET NOUN PUNCT
subj_rel_verb	351	nourrissait	sing	sing	False	1	7	6	4	91	False	Le garçon d' écurie qu' on appelait nourrissait d' autres opinions . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB DET ADJ NOUN PUNCT
subj_rel_verb	352	saurait	sing	plur	True	1	7	6	4	478	False	Le genre d' entreprises que nous méditons saurait être préparé avec trop de soin . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB AUX VERB ADP ADV ADP NOUN PUNCT
subj_rel_aux	353	est	sing	plur	False	1	7	6	4	884505	True	Le genre de chasse que leur font est une autre preuve : quand ceux-ci désirent se débarrasser des rapines et des brigandages commis par ces carnassiers dans leurs basses-cours ou dans leurs troupeaux , ils s' arment d' un gros bâton puis montent sur leurs rapides petits chevaux , et s' en vont les assommer dans les steppes . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX DET ADJ NOUN PUNCT SCONJ PRON VERB PRON VERB DET NOUN CCONJ DET NOUN VERB ADP DET NOUN ADP DET NOUN CCONJ ADP DET NOUN PUNCT PRON PRON VERB ADP DET ADJ NOUN ADV VERB ADP DET ADJ ADJ NOUN PUNCT CCONJ PRON PRON VERB PRON VERB ADP DET NOUN PUNCT
subj_rel_aux	354	était	sing	sing	False	1	7	6	4	88321	False	Le genre de vie qu' il menait était pas propre à le rendre content de lui-même ou des autres . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADJ ADP PRON VERB ADJ ADP PRON CCONJ DET PRON PUNCT
subj_rel_verb	355	fait	sing	sing	False	1	7	6	4	112263	False	Le genre de vie qu' on mène fait guère envie à Guiot , qui le connaît bien . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB ADV NOUN ADP PROPN PUNCT PRON PRON VERB ADV PUNCT
subj_rel_aux	356	fut	sing	sing	False	1	7	6	4	65713	False	Le geste de confiance qu' il eut fut sans doute sensible : elle augura bien de sa jeunesse ; sa maternité généreuse pouvait s' étendre à celui-là qui , robuste et plus gros que les jeunes minets , ne leur voulait cependant pas de mal . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX ADP NOUN ADJ PUNCT PRON VERB ADV ADP DET NOUN PUNCT DET NOUN ADJ VERB PRON VERB ADP PRON PRON PUNCT ADJ CCONJ ADV ADJ SCONJ DET ADJ NOUN PUNCT ADV PRON VERB ADV ADV DET NOUN PUNCT
subj_rel_verb	357	a	sing	sing	False	3	9	6	6	355555	False	Le grand _ chien de mer qu' on appelle a quatre ou cinq rangs de dents à chaque mâchoire , dont quelques-unes ont un pouce de long , & sont extrêmement rudes , tranchantes & pointuës , qui ne leur servent pourtant point à manger leur proye , parce qu' on a trouvé des hommes tout entiers dans leur ventre . <eos>	DET ADJ PUNCT NOUN ADP NOUN PRON PRON VERB VERB NUM CCONJ NUM NOUN ADP NOUN ADP DET NOUN PUNCT PRON PRON VERB DET NOUN ADP NOUN PUNCT SCONJ AUX ADV ADJ PUNCT ADJ SYM ADJ PUNCT PRON ADV PRON VERB ADV ADV ADP VERB DET NOUN PUNCT ADV SCONJ PRON AUX VERB DET NOUN ADV ADJ ADP DET NOUN PUNCT
subj_rel_verb	358	portait	sing	sing	False	24	30	6	27	1307	False	Le hasard , plus que le mouvement régulier des esprits , décernait successivement l' autorité à des écrivains différents , et tandis que la vogue du pseudo-Denys qu' on croyait portait au mysticisme , l' engouement pour le consul Boèce ramenait au genre didactique et produisait la philosophie de l' école . <eos>	DET NOUN PUNCT ADV SCONJ DET NOUN ADJ DET NOUN PUNCT VERB ADV DET NOUN ADP DET NOUN ADJ PUNCT CCONJ ADV SCONJ DET NOUN ADP PROPN PRON PRON VERB VERB ADP NOUN PUNCT DET NOUN ADP DET NOUN PROPN VERB ADP NOUN ADJ CCONJ VERB DET NOUN ADP DET NOUN PUNCT
subj_rel_aux	359	fut	sing	sing	none	1	7	6	4	65713	False	Le jardin d' Irem qu' il créa fut , en effet , si beau que depuis des siècles il sert de point de comparaison aux poëtes et a donné lieu à des amplifications sans fin . <eos>	DET NOUN ADP PROPN PRON PRON VERB AUX PUNCT ADP NOUN PUNCT ADV ADJ SCONJ ADP DET NOUN PRON VERB ADP NOUN ADP NOUN ADP NOUN CCONJ AUX VERB NOUN ADP DET NOUN ADP NOUN PUNCT
subj_rel_verb	360	paraît	sing	sing	False	2	8	6	5	2502	False	Le jeune bouc de couleur qu' on voit paraît placé là comme la statue de cet animal , et annoncer que le lieu est consacré à Bacchus . <eos>	DET ADJ NOUN ADP NOUN PRON PRON VERB VERB VERB ADV ADP DET NOUN ADP DET NOUN PUNCT CCONJ VERB SCONJ DET NOUN AUX VERB ADP PROPN PUNCT
subj_rel_aux	361	avait	sing	sing	False	1	7	6	4	47712	False	Le jugement de Dieu qu' il attestait avait deux fois prononcé contre lui . <eos>	DET NOUN ADP PROPN PRON PRON VERB AUX NUM NOUN VERB ADP PRON PUNCT
subj_rel_aux	362	est	sing	sing	False	1	7	6	4	884505	False	Le lit du saint qu' on montre est une sorte de grotte formée par l' éboulement d' un bloc qui , dans sa chute , a été retenu en avant , à une petite distance du sol , par d' autres blocs . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX DET NOUN ADP NOUN VERB ADP DET NOUN ADP DET NOUN PRON PUNCT ADP DET NOUN PUNCT AUX AUX VERB ADP NOUN PUNCT ADP DET ADJ NOUN ADP NOUN PUNCT ADP DET ADJ NOUN PUNCT
subj_rel_verb	363	devint	sing	sing	False	1	7	6	4	4915	False	Le litre d' eau qu' on distribuait devint insuffisant pour un grand nombre de passagers , à cause de la grande chaleur et de la ration , qui se composait exclusivement de salaison et de biscuits secs ; il y en eut qui échangèrent des objets de prix contre une simple chopine d' eau . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB ADJ ADP DET ADJ NOUN ADP NOUN PUNCT ADP NOUN ADP DET ADJ NOUN CCONJ ADP DET NOUN PUNCT PRON PRON VERB ADV ADP NOUN CCONJ ADP NOUN ADJ PUNCT PRON PRON PRON VERB PRON VERB DET NOUN ADP NOUN ADP DET ADJ NOUN ADP NOUN PUNCT
subj_rel_aux	364	est	sing	sing	False	1	7	6	4	884505	False	"Le mot de couvent qu' elle prononce est point une vaine parole : telle sera vraiment sa vie si tu ne la veux point "" ... Il ressentit pour elle une tendresse extrême . <eos>"	DET NOUN ADP NOUN PRON PRON VERB AUX ADV DET ADJ NOUN PUNCT ADJ AUX ADV DET NOUN SCONJ PRON ADV PRON VERB ADV PUNCT PUNCT PRON VERB ADP PRON DET NOUN ADJ PUNCT
subj_rel_aux	365	est	sing	sing	none	1	7	6	4	884505	False	Le médecin de Néris que je connais est un excellent homme , très soigneux , et que j' ai bien prévenu de ce qu' il trouvera . <eos>	DET NOUN ADP PROPN PRON PRON VERB AUX DET ADJ NOUN PUNCT ADV ADJ PUNCT CCONJ PRON PRON AUX ADV VERB ADP PRON PRON PRON VERB PUNCT
subj_rel_verb	366	plaît	sing	sing	False	1	7	6	4	321	False	Le métier de bandit qu' il exerce plaît à cause de la vie d' émotion et de liberté qu' on y mène , et non parce qu' on peut s' enrichir en le faisant . <eos>	DET NOUN ADP NOUN PRON PRON VERB VERB ADP NOUN ADP DET NOUN ADP NOUN CCONJ ADP NOUN PRON PRON PRON VERB PUNCT CCONJ ADV ADV SCONJ PRON VERB PRON VERB ADP PRON VERB PUNCT
subj_rel_aux	367	est	sing	plur	False	1	7	6	4	884505	False	Le métier de forgeron qu' ils appellent est le principal , parce qu' il est le plus indispensable . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX DET ADJ PUNCT ADV SCONJ PRON AUX DET ADV ADJ PUNCT
subj_rel_aux	368	est	sing	plur	False	1	7	6	4	884505	False	Le nom de frère que vous donnez est pas une vaine appellation ; il exprime vraiment la solidarité qui règne chez vous . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX ADV DET ADJ NOUN PUNCT PRON VERB ADV DET NOUN PRON VERB ADP PRON PUNCT
subj_rel_aux	369	est	sing	plur	True	1	7	6	4	884505	False	Le nom de Berbères que nous appliquons est plus ancien et plus universel qu' on ne l' imagine ; il est le même que le _ barbare os _ et _ us _ , des Grecs et des Latins , cités dès le temps d' Homère . <eos>	DET NOUN ADP PROPN PRON PRON VERB AUX ADV ADJ CCONJ ADV ADJ SCONJ PRON ADV PRON VERB PUNCT PRON AUX DET ADJ SCONJ DET PUNCT ADJ NOUN PUNCT CCONJ PUNCT X PUNCT PUNCT DET PROPN CCONJ DET NOUN PUNCT VERB ADP DET NOUN ADP PROPN PUNCT
subj_rel_aux	370	a	sing	sing	False	1	7	6	4	355555	False	Le nom de Napoléon qu' on appelle a coûté la vie à des millions d' hommes en moins de vingt ans ; et tant de sang humain répandu n' a déplacé ni une borne ni une idée en Europe . <eos>	DET NOUN ADP PROPN PRON PRON VERB AUX VERB DET NOUN ADP DET NOUN ADP NOUN ADP ADV ADP NUM NOUN PUNCT CCONJ ADV ADP NOUN ADJ ADJ ADV AUX VERB CCONJ DET NOUN CCONJ DET NOUN ADP PROPN PUNCT
subj_rel_verb	371	vient	sing	sing	False	1	7	6	4	7682	True	Le nom de Caria que leur donne vient des _ Cares _ , nation puissante entre celles que l' on appela depuis _ Choles _ et dont _ Copan _ paraîtrait avoir été la capitale . <eos>	DET NOUN ADP PROPN PRON PRON VERB VERB DET PUNCT PROPN PUNCT PUNCT NOUN ADJ ADP PRON PRON DET PRON VERB ADP PUNCT PROPN PUNCT CCONJ PRON PUNCT PROPN PUNCT VERB AUX AUX DET NOUN PUNCT
subj_rel_verb	372	devint	sing	sing	False	1	7	6	4	4915	False	"Le nom de Champ-aux-Bretons qu' on donna devint le nom de toute la rue "" . Elle prit celui de Sainte-Croix quand les religieux de ce nom vinrent s' y établir en 1258 . <eos>"	DET NOUN ADP PROPN PRON PRON VERB VERB DET NOUN ADP ADJ DET NOUN PUNCT PUNCT PRON VERB PRON ADP PROPN SCONJ DET NOUN ADP DET NOUN VERB PRON PRON VERB ADP NUM PUNCT
subj_rel_aux	373	a	sing	sing	False	2	8	6	5	355555	False	Le nouveau chef d' orchestre que je connais a demandé de lui écrire une ouverture pour ce jour-là . <eos>	DET ADJ NOUN ADP NOUN PRON PRON VERB AUX VERB ADP PRON VERB DET NOUN ADP DET ADV PUNCT
subj_rel_aux	374	est	sing	sing	False	1	7	6	4	884505	False	Le papier d' Oxford qu' on cherche est malheureusement d' un prix assez élevé . <eos>	DET NOUN ADP PROPN PRON PRON VERB AUX ADV ADP DET NOUN ADV ADJ PUNCT
subj_rel_aux	375	avait	sing	sing	False	1	7	6	4	47712	False	Le parfum de fougère qu' elle portait avait imprégné les tentures . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX VERB DET NOUN PUNCT
subj_rel_aux	376	avait	sing	sing	False	1	7	6	4	47712	False	Le partage de hamac que je faisais avait conduits à mettre aussi en commun , comme dans une tirelire , notre peu d' argent , nos peines et nos plaisirs , et jusqu' à nos vêtemens . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX VERB ADP VERB ADV ADP ADJ PUNCT SCONJ ADP DET NOUN PUNCT DET ADV ADP NOUN PUNCT DET NOUN CCONJ DET NOUN PUNCT CCONJ ADP ADP DET NOUN PUNCT
subj_rel_verb	377	empêchaient	plur	sing	True	25	31	6	28	60	False	Le pauvre diable avait beau faire des efforts , il ne pouvait avancer , car il était pris entre deux arbres , et les deux bottes de paille qu' il avait empêchaient de passer . <eos>	DET ADJ NOUN VERB ADJ VERB DET NOUN PUNCT PRON ADV VERB VERB PUNCT CCONJ PRON AUX VERB ADP NUM NOUN PUNCT CCONJ DET NUM NOUN ADP NOUN PRON PRON VERB VERB ADP VERB PUNCT
subj_rel_verb	378	sert	sing	sing	False	2	8	6	5	6735	False	Le petit lit de paille qu' on met sert à procurer des interstices pour l' écoulement de l' eau ; on peut l' assimiler aux pailles ou aux tiges de verre dont on se sert pour filtrer dans l' entonnoir , & qui empêchent l' application trop immédiate du papier contre le verre . <eos>	DET ADJ NOUN ADP NOUN PRON PRON VERB VERB ADP VERB DET NOUN ADP DET NOUN ADP DET NOUN PUNCT PRON VERB PRON VERB ADP NOUN CCONJ NOUN NOUN ADP NOUN PRON PRON PRON VERB ADP VERB ADP DET NOUN PUNCT CCONJ PRON VERB DET NOUN ADV ADJ NOUN NOUN ADP DET NOUN PUNCT
subj_rel_verb	379	vint	sing	sing	True	2	8	6	5	785	False	Le petit volume de Poésies qu' il publia vint montrer tout ce qu' il aurait pu , s' il avait concentré ses facultés de grâce et d' harmonie en un seul genre , et combien cette admiration fraternelle qu' il prodiguait autour de lui était négligente d' elle-même et de ses propres trésors par trop dissipés . <eos>	DET ADJ NOUN ADP PROPN PRON PRON VERB VERB VERB DET PRON PRON PRON AUX VERB PUNCT SCONJ PRON AUX VERB DET NOUN ADP NOUN CCONJ ADP NOUN ADP DET ADJ NOUN PUNCT CCONJ ADV DET NOUN ADJ PRON PRON VERB ADV ADP PRON AUX ADJ ADP PRON CCONJ ADP DET ADJ NOUN ADP ADV VERB PUNCT
subj_rel_aux	380	était	sing	plur	False	3	9	6	6	88321	False	Le plus petit modèle d' automobile que nous possédions était la motocyclette . <eos>	DET ADV ADJ NOUN ADP NOUN PRON PRON VERB AUX DET NOUN PUNCT
subj_rel_aux	381	a	sing	sing	False	1	7	6	4	355555	False	Le point de vue qu' on avait a peut-être frappé par son aspect le plus mesquin et le moins intéressant ! <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX ADV VERB ADP DET NOUN DET ADV ADJ CCONJ DET ADV ADJ PUNCT
subj_rel_aux	382	est	sing	plur	False	1	7	6	4	884505	False	Le point de vue que nous venons est , dans une sphère plus haute , parallèle au panthéisme des Indiens . <eos>	DET NOUN ADP NOUN PRON PRON VERB AUX PUNCT ADP DET NOUN ADV ADJ PUNCT ADJ ADP NOUN DET NOUN PUNCT
subj_rel_aux	383	est	sing	plur	none	1	7	6	4	884505	False	Le portrait d' Érasme que nous donnons est un des plus beaux du maître . <eos>	DET NOUN ADP PROPN PRON PRON VERB AUX PRON DET ADV ADJ ADP NOUN PUNCT
subj_rel_verb	384	passa	sing	sing	False	33	39	6	36	1301	none	Le premier mit une tabatière dans un des goussets de son pantalon , et un portefeuille dans l' autre ; dans la poche de son gilet une montre à laquelle était attachée une chaîne de sûreté qu' il passa passa autour de son cou ; et fichant sur sa chemise une épingle montée en faux , il se boutonna jusqu' en haut ; puis plaçant son étui à lunettes et son mouchoir dans les poches de sa redingote , il se promena de long en large dans la chambre , une canne à la main : de même qu' on voit nos vieux messieurs dans les rues à chaque instant du jour . <eos>	DET ADJ VERB DET NOUN ADP PRON DET NOUN ADP DET NOUN PUNCT CCONJ DET NOUN ADP DET PRON PUNCT ADP DET NOUN ADP DET NOUN DET NOUN ADP PRON AUX VERB DET NOUN ADP NOUN PRON PRON VERB VERB ADV ADP DET NOUN PUNCT CCONJ VERB ADP DET NOUN DET NOUN VERB ADP NOUN PUNCT PRON PRON VERB ADP ADP NOUN PUNCT ADV VERB DET NOUN ADP NOUN CCONJ DET NOUN ADP DET NOUN ADP DET NOUN PUNCT PRON PRON VERB ADP NOUN ADP NUM ADP DET NOUN PUNCT DET NOUN ADP DET NOUN PUNCT ADP ADV SCONJ PRON VERB DET ADJ NOUN ADP DET NOUN ADP DET NOUN ADP NOUN PUNCT
subj_rel_aux	385	est	sing	sing	False	2	8	6	5	884505	False	Le premier moment de joie que je goûte est celui où vous m' assurez de votre bienveillance . <eos>	DET ADJ NOUN ADP NOUN PRON PRON VERB AUX PRON ADV PRON PRON VERB ADP DET NOUN PUNCT
subj_rel_verb	386	vient	sing	plur	False	2	8	6	5	7682	False	Le premier mouvement de joie que nous avons vient ni de la bonté de notre naturel , ni de l' amitié que nous avons pour eux ; c' est un effet de l' amour-propre qui nous flatte de l' espérance d' être heureux à notre tour , ou de retirer quelque utilité de leur bonne fortune . <eos>	DET ADJ NOUN ADP NOUN PRON PRON VERB VERB CCONJ ADP DET NOUN ADP DET NOUN PUNCT CCONJ ADP DET NOUN PRON PRON VERB ADP PRON PUNCT PRON AUX DET NOUN ADP DET NOUN PRON PRON VERB ADP DET NOUN ADP AUX ADJ ADP DET NOUN PUNCT CCONJ ADP VERB DET NOUN ADP DET ADJ NOUN PUNCT
